CURRENCY,BASE,VALID_FROM,VALID_TO,RATE
ALL,EUR,2024-12-17 00:00:01.000 +0100,2024-12-18 00:00:01.000 +0100,98.3450
PLN,EUR,2024-12-17 00:00:01.000 +0100,2024-12-18 00:00:01.000 +0100,4.2640
RUB,EUR,2024-12-17 00:00:01.000 +0100,2024-12-18 00:00:01.000 +0100,117.2010
HUF,EUR,2024-12-17 00:00:01.000 +0100,2024-12-18 00:00:01.000 +0100,409.0300
HRK,EUR,2024-12-17 00:00:01.000 +0100,2024-12-18 00:00:01.000 +0100,7.5345
MXN,EUR,2024-12-17 00:00:01.000 +0100,2024-12-18 00:00:01.000 +0100,21.1635
CZK,EUR,2024-12-17 00:00:01.000 +0100,2024-12-18 00:00:01.000 +0100,25.0360
MKD,EUR,2024-12-17 00:00:01.000 +0100,2024-12-18 00:00:01.000 +0100,61.6300
TRY,EUR,2024-12-17 00:00:01.000 +0100,2024-12-18 00:00:01.000 +0100,36.7034
CAD,EUR,2024-12-17 00:00:01.000 +0100,2024-12-18 00:00:01.000 +0100,1.4959
INR,EUR,2024-12-17 00:00:01.000 +0100,2024-12-18 00:00:01.000 +0100,89.1230
UAH,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,43.7744
CHF,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,0.9385
RON,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,4.9732
HRK,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,7.5345
TRY,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,36.7584
ALL,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,98.2600
HUF,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,408.9000
DKK,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,7.4570
NOK,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,11.6758
PLN,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,4.2643
USD,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,1.0518
SEK,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,11.5150
MKD,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,61.7450
RSD,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,116.9250
CAD,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,1.4954
CZK,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,25.0190
BGN,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,1.9558
CLP,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,1035.9450
BRL,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,6.3481
BAM,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,1.9608
INR,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,89.1910
MXN,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,21.2438
GBP,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,0.8304
RUB,EUR,2024-12-16 00:00:01.000 +0100,2024-12-17 00:00:01.000 +0100,117.2010
CAD,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,1.4954
SEK,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,11.5150
BRL,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,6.3481
NOK,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,11.6758
PLN,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,4.2643
BGN,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,1.9558
INR,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,89.1910
MXN,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,21.2438
BAM,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,1.9608
RON,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,4.9732
CHF,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,0.9385
DKK,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,7.4570
GBP,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,0.8304
TRY,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,36.7584
RUB,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,117.2010
RSD,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,116.9250
CZK,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,25.0190
HRK,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,7.5345
MKD,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,61.7450
ALL,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,98.2600
CLP,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,1035.9450
USD,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,1.0518
HUF,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,408.9000
UAH,EUR,2024-12-15 00:00:01.000 +0100,2024-12-16 00:00:01.000 +0100,43.7744
USD,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,1.0518
SEK,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,11.5150
RSD,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,116.9550
NOK,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,11.6758
HRK,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,7.5345
CAD,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,1.4954
UAH,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,43.7661
HUF,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,408.9000
MXN,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,21.2438
MKD,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,61.7350
RUB,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,117.2010
BAM,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,1.9606
TRY,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,36.7584
INR,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,89.1910
DKK,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,7.4570
BGN,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,1.9558
CZK,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,25.0190
GBP,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,0.8304
RON,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,4.9732
BRL,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,6.3481
PLN,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,4.2643
ALL,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,98.1900
CHF,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,0.9385
CLP,EUR,2024-12-14 00:00:01.000 +0100,2024-12-15 00:00:01.000 +0100,1034.9800
CAD,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,1.4865
PLN,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,4.2758
RUB,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,117.2010
RON,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,4.9704
TRY,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,36.5895
USD,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,1.0491
MKD,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,61.4100
CZK,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,25.0650
GBP,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,0.8243
BRL,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,6.1975
RSD,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,116.9300
ALL,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,98.0300
INR,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,89.0440
DKK,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,7.4583
NOK,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,11.6540
BGN,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,1.9558
BAM,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,1.9610
CLP,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,1024.3600
UAH,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,43.6825
CHF,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,0.9319
HRK,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,7.5345
SEK,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,11.5000
HUF,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,408.4500
MXN,EUR,2024-12-13 00:00:01.000 +0100,2024-12-14 00:00:01.000 +0100,21.1588
HUF,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,409.4800
TRY,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,36.6380
RUB,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,117.2010
CHF,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,0.9280
HRK,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,7.5345
RON,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,4.9674
BAM,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,1.9609
SEK,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,11.5165
RSD,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,116.9500
CLP,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,1024.8200
CZK,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,25.1170
BGN,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,1.9558
PLN,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,4.2643
MXN,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,21.2325
MKD,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,61.4000
NOK,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,11.7120
DKK,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,7.4574
INR,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,89.1495
BRL,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,6.3431
UAH,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,43.7641
ALL,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,98.2600
GBP,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,0.8246
CAD,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,1.4905
USD,EUR,2024-12-12 00:00:01.000 +0100,2024-12-13 00:00:01.000 +0100,1.0507
CZK,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,25.0980
CLP,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,1024.7950
TRY,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,36.6838
RON,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,4.9713
INR,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,89.3525
CAD,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,1.4908
DKK,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,7.4578
PLN,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,4.2678
SEK,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,11.5335
HUF,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,411.1500
UAH,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,43.7901
USD,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,1.0527
RUB,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,117.2010
MXN,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,21.2298
RSD,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,116.8950
HRK,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,7.5345
MKD,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,61.5550
CHF,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,0.9267
BRL,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,6.3811
BAM,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,1.9608
BGN,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,1.9558
GBP,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,0.8256
ALL,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,97.9250
NOK,EUR,2024-12-11 00:00:01.000 +0100,2024-12-12 00:00:01.000 +0100,11.7315
GBP,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,0.8281
CZK,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,25.0930
BRL,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,6.3852
HRK,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,7.5345
DKK,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,7.4578
HUF,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,411.2500
TRY,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,36.7915
MKD,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,61.5550
NOK,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,11.7435
RON,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,4.9720
BAM,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,1.9607
INR,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,89.6890
BGN,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,1.9558
CHF,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,0.9295
RSD,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,116.9800
RUB,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,117.2010
CAD,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,1.4919
ALL,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,98.5650
UAH,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,43.9884
SEK,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,11.5360
PLN,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,4.2593
USD,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,1.0568
CLP,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,1026.7450
MXN,EUR,2024-12-10 00:00:01.000 +0100,2024-12-11 00:00:01.000 +0100,21.3040
NOK,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,11.7445
MXN,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,21.3595
SEK,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,11.5230
USD,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,1.0581
CHF,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,0.9284
RSD,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,116.9950
CAD,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,1.4882
HUF,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,414.3500
UAH,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,43.9163
GBP,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,0.8286
MKD,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,61.4750
INR,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,89.6130
HRK,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,7.5345
BAM,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,1.9608
CZK,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,25.1100
TRY,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,36.8199
DKK,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,7.4584
CLP,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,1030.6600
BGN,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,1.9558
RUB,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,117.2010
RON,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,4.9774
ALL,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,98.3600
PLN,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,4.2670
BRL,EUR,2024-12-09 00:00:01.000 +0100,2024-12-10 00:00:01.000 +0100,6.3546
BGN,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,1.9558
TRY,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,36.8199
BAM,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,1.9608
MKD,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,61.4750
MXN,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,21.3595
SEK,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,11.5230
INR,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,89.6130
RUB,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,117.2010
USD,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,1.0581
CAD,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,1.4882
ALL,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,98.3600
HUF,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,414.3500
BRL,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,6.3546
HRK,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,7.5345
PLN,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,4.2670
CHF,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,0.9284
CLP,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,1030.6600
RON,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,4.9774
NOK,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,11.7445
CZK,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,25.1100
RSD,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,116.9950
UAH,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,43.9163
DKK,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,7.4584
GBP,EUR,2024-12-08 00:00:01.000 +0100,2024-12-09 00:00:01.000 +0100,0.8286
CZK,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,25.1100
GBP,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,0.8286
HRK,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,7.5345
NOK,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,11.7445
UAH,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,43.8914
MXN,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,21.3595
BAM,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,1.9606
PLN,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,4.2670
RUB,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,117.2010
DKK,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,7.4584
ALL,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,98.3050
TRY,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,36.8199
INR,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,89.6130
USD,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,1.0581
CHF,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,0.9284
BGN,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,1.9558
SEK,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,11.5230
HUF,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,414.3500
RON,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,4.9774
MKD,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,61.4350
RSD,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,116.9800
BRL,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,6.3546
CLP,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,1030.2250
CAD,EUR,2024-12-07 00:00:01.000 +0100,2024-12-08 00:00:01.000 +0100,1.4882
RSD,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,116.9550
UAH,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,43.9050
HUF,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,411.8000
BGN,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,1.9558
TRY,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,36.5975
USD,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,1.0540
BAM,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,1.9606
ALL,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,98.2550
RON,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,4.9774
INR,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,89.2543
RUB,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,117.2010
NOK,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,11.6600
GBP,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,0.8280
HRK,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,7.5345
CHF,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,0.9305
CLP,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,1024.6200
CAD,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,1.4809
SEK,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,11.5095
MKD,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,61.9550
MXN,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,21.3860
BRL,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,6.3219
CZK,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,25.1460
DKK,EUR,2024-12-06 00:00:01.000 +0100,2024-12-07 00:00:01.000 +0100,7.4579
